Plot_names,EAST,NORTH,Year,District,Township,Zone
N814000E2043000,814000,2043000,2010,Taunggoo,Phyu,47
N814000E2045000,814000,2045000,2010,Taunggoo,Phyu,47
N814000E2047000,814000,2047000,2010,Taunggoo,Phyu,47
N814000E2049000,814000,2049000,2010,Taunggoo,Phyu,47
N814000E2051000,814000,2051000,2010,Taunggoo,Phyu,47
N814000E2053000,814000,2053000,2010,Taunggoo,Phyu,47
N814000E2055000,814000,2055000,2010,Taunggoo,Phyu,47
N814000E2057000,814000,2057000,2010,Taunggoo,Phyu,47
N814000E2061000,814000,2061000,2010,Taunggoo,Phyu,47
N814000E2063000,814000,2063000,2010,Taunggoo,Phyu,47
N814000E2065000,814000,2065000,2010,Taunggoo,Phyu,47
N814000E2067000,814000,2067000,2010,Taunggoo,Phyu,47
N814000E2069000,814000,2069000,2010,Taunggoo,Phyu,47
N814000E2071000,814000,2071000,2010,Taunggoo,Phyu,47
N814000E2073000,814000,2073000,2010,Taunggoo,Phyu,47
N814000E2077000,814000,2077000,2010,Taunggoo,Oktwin,47
N814000E2079000,814000,2079000,2010,Taunggoo,Oktwin,47
N814000E2081000,814000,2081000,2010,Taunggoo,Oktwin,47
N814000E2083000,814000,2083000,2010,Taunggoo,Oktwin,47
N814000E2085000,814000,2085000,2010,Taunggoo,Oktwin,47
N814000E2087000,814000,2087000,2010,Taunggoo,Oktwin,47
N814000E2089000,814000,2089000,2010,Taunggoo,Oktwin,47
N814000E2091000,814000,2091000,2010,Taunggoo,Oktwin,47
N814000E2093000,814000,2093000,2010,Taunggoo,Oktwin,47
N814000E2095000,814000,2095000,2010,Taunggoo,Phyu,47
N814000E2101000,814000,2101000,2010,Taunggoo,Taunggoo,47
N814000E2105000,814000,2105000,2010,Taunggoo,Taunggoo,47
N814000E2107000,814000,2107000,2010,Taunggoo,Taunggoo,47
N814000E2109000,814000,2109000,2010,Taunggoo,Taunggoo,47
N814000E2111000,814000,2111000,2010,Taunggoo,Taunggoo,47
N814000E2113000,814000,2113000,2010,Taunggoo,Yedashe,47
N814000E2115000,814000,2115000,2010,Taunggoo,Yedashe,47
N814000E2117000,814000,2117000,2010,Taunggoo,Yedashe,47
N814000E2119000,814000,2119000,2010,Taunggoo,Yedashe,47
N814000E2121000,814000,2121000,2010,Taunggoo,Yedashe,47
N814000E2123000,814000,2123000,2010,Taunggoo,Yedashe,47
N814000E2125000,814000,2125000,2010,Taunggoo,Yedashe,47
N814000E2131000,814000,2131000,2010,Taunggoo,Yedashe,47
N814000E2133000,814000,2133000,2010,Taunggoo,Yedashe,47
N814000E2135000,814000,2135000,2010,Taunggoo,Yedashe,47
N814000E2137000,814000,2137000,2010,Taunggoo,Yedashe,47
N814000E2139000,814000,2139000,2010,Taunggoo,Yedashe,47
N814000E2141000,814000,2141000,2010,Taunggoo,Yedashe,47
N814000E2143000,814000,2143000,2010,Taunggoo,Yedashe,47
N814000E2145000,814000,2145000,2010,Taunggoo,Yedashe,47
N814000E2147000,814000,2147000,2010,Taunggoo,Yedashe,47
N814000E2149000,814000,2149000,2010,Taunggoo,Yedashe,47
N814000E2193000,814000,2193000,2010,Taunggoo,Taunggoo,47
N814000E2195000,814000,2195000,2010,Taunggoo,Taunggoo,47
N814000E2197000,814000,2197000,2010,Taunggoo,Taunggoo,47
N814000E2199000,814000,2199000,2010,Taunggoo,Taunggoo,47
N814007E1996013,814007,1996013,2011,Thayarwaddy,Letpadan,47
N814011E2008083,814011,2008083,2011,Thayarwaddy,Okpo,47
N814017E2031907,814017,2031907,2011,Thayarwaddy,Gyobingauk,47
N814025E1959995,814025,1959995,2011,Thayarwaddy,Tharrawaddy,47
N814038E2011983,814038,2011983,2011,Thayarwaddy,Okpo,47
N814049E2022043,814049,2022043,2011,Thayarwaddy,Gyobingauk,47
N814066E2024050,814066,2024050,2011,Thayarwaddy,Gyobingauk,47
N814068E2018073,814068,2018073,2011,Thayarwaddy,Okpo,47
N814072E2014096,814072,2014096,2011,Thayarwaddy,Okpo,47
N814080E2034004,814080,2034004,2011,Thayarwaddy,Gyobingauk,47
N814091E2010002,814091,2010002,2011,Thayarwaddy,Okpo,47
N814102E2016058,814102,2016058,2011,Thayarwaddy,Okpo,47
N814114E1989931,814114,1989931,2011,Thayarwaddy,Letpadan,47
N814116E2028026,814116,2028026,2011,Thayarwaddy,Gyobingauk,47
N814136E2025943,814136,2025943,2011,Thayarwaddy,Gyobingauk,47
N815764E1994015,815764,1994015,2011,Thayarwaddy,Letpadan,47
N815916E1990023,815916,1990023,2011,Thayarwaddy,Letpadan,47
N815916E1992023,815916,1992023,2011,Thayarwaddy,Letpadan,47
N815930E2014107,815930,2014107,2011,Thayarwaddy,Okpo,47
N815942E1981937,815942,1981937,2011,Thayarwaddy,Letpadan,47
N815945E2006055,815945,2006055,2011,Thayarwaddy,Okpo,47
N815962E2019987,815962,2019987,2011,Thayarwaddy,Okpo,47
N815987E2017948,815987,2017948,2011,Thayarwaddy,Okpo,47
N815994E2000009,815994,2000009,2011,Thayarwaddy,Letpadan,47
N815995E1977992,815995,1977992,2011,Thayarwaddy,Tharrawaddy,47
N816000E1986000,816000,1986000,2011,Thayarwaddy,Letpadan,47
N816000E1996010,816000,1996010,2011,Thayarwaddy,Letpadan,47
N816000E2002000,816000,2002000,2011,Thayarwaddy,Letpadan,47
N816000E2043000,816000,2043000,2010,Taunggoo,Phyu,47
N816000E2045000,816000,2045000,2010,Taunggoo,Phyu,47
N816000E2047000,816000,2047000,2010,Taunggoo,Phyu,47
N816000E2049000,816000,2049000,2010,Taunggoo,Phyu,47
N816000E2051000,816000,2051000,2010,Taunggoo,Phyu,47
N816000E2053000,816000,2053000,2010,Taunggoo,Phyu,47
N816000E2055000,816000,2055000,2010,Taunggoo,Phyu,47
N816000E2057000,816000,2057000,2010,Taunggoo,Phyu,47
N816007E1984025,816007,1984025,2011,Thayarwaddy,Letpadan,47
N816010E1987922,816010,1987922,2011,Thayarwaddy,Letpadan,47
N816012E2003958,816012,2003958,2011,Thayarwaddy,Minhla,47
N816013E1961979,816013,1961979,2011,Thayarwaddy,Tharrawaddy,47
N816013E2008069,816013,2008069,2011,Thayarwaddy,Okpo,47
N816015E2031895,816015,2031895,2011,Thayarwaddy,Gyobingauk,47
N816022E1976029,816022,1976029,2011,Thayarwaddy,Tharrawaddy,47
N816024E1979995,816024,1979995,2011,Thayarwaddy,Tharrawaddy,47
N816027E1973995,816027,1973995,2011,Thayarwaddy,Tharrawaddy,47
N816030E1997999,816030,1997999,2011,Thayarwaddy,Letpadan,47
N816031E2022015,816031,2022015,2011,Thayarwaddy,Gyobingauk,47
N816057E2012026,816057,2012026,2011,Thayarwaddy,Okpo,47
N816058E2010045,816058,2010045,2011,Thayarwaddy,Okpo,47
N816073E2014068,816073,2014068,2011,Thayarwaddy,Okpo,47
N816084E2028037,816084,2028037,2011,Thayarwaddy,Gyobingauk,47
N816094E2026080,816094,2026080,2011,Thayarwaddy,Gyobingauk,47
N816097E2029958,816097,2029958,2011,Thayarwaddy,Gyobingauk,47
N816101E2016036,816101,2016036,2011,Thayarwaddy,Okpo,47
N816125E2023875,816125,2023875,2011,Thayarwaddy,Gyobingauk,47
N816986E2033907,816986,2033907,2011,Thayarwaddy,Gyobingauk,47
N817684E1983996,817684,1983996,2011,Thayarwaddy,Letpadan,47
N817813E1979993,817813,1979993,2011,Thayarwaddy,Letpadan,47
N206945E265230,765230,2069451,2017,PYAY,Thegon,46
