Forest_type,Plot_id,Species_names,Genus,Species,Family,Dbh_cm,H_m,WD,AGB,C_Tree,BA,Lat,Long,Northing,Easting,Tenure
Dry_Mixed_Deciduous_Forest,78,Uncaria_pilosa,Uncaria,pilosa,Rubiaceae,5.5,3.9624,0.649873759,0.004722059,0.002219368,0.002375829,20.92364,95.23088,2315310.356,732014.3964,Protected_Area
Dry_Mixed_Deciduous_Forest,78,Pittosporum_napaulensis,Pittosporum,napaulensis,Pittosporaceae,7,6.096,0.6135,0.010883218,0.005115113,0.003848451,20.92364,95.23088,2315310.356,732014.3964,Protected_Area
Dry_Mixed_Deciduous_Forest,78,Pittosporum_napaulensis,Pittosporum,napaulensis,Pittosporaceae,12,14.3256,0.6135,0.07175464,0.033724681,0.01130973,20.92364,95.23088,2315310.356,732014.3964,Protected_Area
Dry_Mixed_Deciduous_Forest,78,Pittosporum_napaulensis,Pittosporum,napaulensis,Pittosporaceae,12,15.24,0.6135,0.076221449,0.035824081,0.01130973,20.92364,95.23088,2315310.356,732014.3964,Protected_Area
Dry_Mixed_Deciduous_Forest,78,Pittosporum_napaulensis,Pittosporum,napaulensis,Pittosporaceae,15,10.668,0.6135,0.083188106,0.03909841,0.01767146,20.92364,95.23088,2315310.356,732014.3964,Protected_Area
Dry_Mixed_Deciduous_Forest,78,Flacourtia_cataphracta,Flacourtia,cataphracta,Flacourtiaceae,12,9.144,0.7825,0.058706546,0.027592076,0.01130973,20.92364,95.23088,2315310.356,732014.3964,Protected_Area
Dry_Mixed_Deciduous_Forest,78,Flacourtia_cataphracta,Flacourtia,cataphracta,Flacourtiaceae,11,6.096,0.7825,0.033347109,0.015673141,0.009503318,20.92364,95.23088,2315310.356,732014.3964,Protected_Area
Dry_Mixed_Deciduous_Forest,78,Flacourtia_cataphracta,Flacourtia,cataphracta,Flacourtiaceae,12,9.4488,0.7825,0.06061571,0.028489384,0.01130973,20.92364,95.23088,2315310.356,732014.3964,Protected_Area
Dry_Mixed_Deciduous_Forest,78,Flacourtia_cataphracta,Flacourtia,cataphracta,Flacourtiaceae,6,4.572,0.7825,0.007713841,0.003625505,0.002827433,20.92364,95.23088,2315310.356,732014.3964,Protected_Area
Dry_Mixed_Deciduous_Forest,78,Flacourtia_cataphracta,Flacourtia,cataphracta,Flacourtiaceae,16,12.192,0.7825,0.136303544,0.064062666,0.02010619,20.92364,95.23088,2315310.356,732014.3964,Protected_Area
Dry_Mixed_Deciduous_Forest,78,Flacourtia_cataphracta,Flacourtia,cataphracta,Flacourtiaceae,6,3.6576,0.7825,0.006204211,0.002915979,0.002827433,20.92364,95.23088,2315310.356,732014.3964,Protected_Area
Dry_Mixed_Deciduous_Forest,78,Litsaea_glutinosa,Litsaea,glutinosa,Lauraceae,8,7.9248,0.649873759,0.019301027,0.009071483,0.005026548,20.92364,95.23088,2315310.356,732014.3964,Protected_Area
Dry_Mixed_Deciduous_Forest,78,Litsaea_glutinosa,Litsaea,glutinosa,Lauraceae,18,8.2296,0.649873759,0.097507436,0.045828495,0.0254469,20.92364,95.23088,2315310.356,732014.3964,Protected_Area
Dry_Mixed_Deciduous_Forest,78,Litsaea_glutinosa,Litsaea,glutinosa,Lauraceae,9,8.5344,0.649873759,0.026112135,0.012272704,0.006361725,20.92364,95.23088,2315310.356,732014.3964,Protected_Area
Dry_Mixed_Deciduous_Forest,78,Litsaea_glutinosa,Litsaea,glutinosa,Lauraceae,7,7.62,0.649873759,0.014313821,0.006727496,0.003848451,20.92364,95.23088,2315310.356,732014.3964,Protected_Area
Dry_Mixed_Deciduous_Forest,78,Litsaea_glutinosa,Litsaea,glutinosa,Lauraceae,20,14.6304,0.649873759,0.210008451,0.098703972,0.03141593,20.92364,95.23088,2315310.356,732014.3964,Protected_Area
Dry_Mixed_Deciduous_Forest,78,Litsaea_glutinosa,Litsaea,glutinosa,Lauraceae,11,12.8016,0.649873759,0.057388464,0.026972578,0.009503318,20.92364,95.23088,2315310.356,732014.3964,Protected_Area
Dry_Mixed_Deciduous_Forest,78,Litsaea_glutinosa,Litsaea,glutinosa,Lauraceae,14,12.192,0.649873759,0.087616772,0.041179883,0.0153938,20.92364,95.23088,2315310.356,732014.3964,Protected_Area
Dry_Mixed_Deciduous_Forest,78,Litsaea_glutinosa,Litsaea,glutinosa,Lauraceae,8,7.62,0.649873759,0.018576157,0.008730794,0.005026548,20.92364,95.23088,2315310.356,732014.3964,Protected_Area
Dry_Mixed_Deciduous_Forest,78,Eriobotrya_bengalensis,Eriobotrya,bengalensis,Rosaceae,23,13.716,0.73,0.290164935,0.136377519,0.04154756,20.92364,95.23088,2315310.356,732014.3964,Protected_Area
Dry_Mixed_Deciduous_Forest,78,Eriobotrya_bengalensis,Eriobotrya,bengalensis,Rosaceae,10,12.192,0.73,0.0508894,0.023918018,0.007853982,20.92364,95.23088,2315310.356,732014.3964,Protected_Area
Dry_Mixed_Deciduous_Forest,78,Eriobotrya_bengalensis,Eriobotrya,bengalensis,Rosaceae,27,15.5448,0.73,0.448360494,0.210729432,0.05725553,20.92364,95.23088,2315310.356,732014.3964,Protected_Area
Dry_Mixed_Deciduous_Forest,78,Eriobotrya_bengalensis,Eriobotrya,bengalensis,Rosaceae,11,15.8496,0.73,0.079183476,0.037216234,0.009503318,20.92364,95.23088,2315310.356,732014.3964,Protected_Area
Dry_Mixed_Deciduous_Forest,78,Eriobotrya_bengalensis,Eriobotrya,bengalensis,Rosaceae,10,9.144,0.73,0.038431481,0.018062796,0.007853982,20.92364,95.23088,2315310.356,732014.3964,Protected_Area
Dry_Mixed_Deciduous_Forest,78,Eriobotrya_bengalensis,Eriobotrya,bengalensis,Rosaceae,15,9.144,0.73,0.08480418,0.039857965,0.01767146,20.92364,95.23088,2315310.356,732014.3964,Protected_Area
Dry_Mixed_Deciduous_Forest,78,Eriobotrya_bengalensis,Eriobotrya,bengalensis,Rosaceae,7,8.5344,0.73,0.017909126,0.008417289,0.003848451,20.92364,95.23088,2315310.356,732014.3964,Protected_Area
Dry_Mixed_Deciduous_Forest,78,Macaranga_denticulata,Macaranga,denticulata,Euphorbiaceae,31,10.668,0.4335,0.244491333,0.114910927,0.07547676,20.92364,95.23088,2315310.356,732014.3964,Protected_Area
Dry_Mixed_Deciduous_Forest,78,Wendlandia_grandis,Wendlandia,grandis,Rubiaceae,9,4.572,0.651833333,0.014241555,0.006693531,0.006361725,20.92364,95.23088,2315310.356,732014.3964,Protected_Area
Dry_Mixed_Deciduous_Forest,78,Protium_serratum,Protium,serratum,Burseraceae,11,9.7536,0.56821129,0.038604701,0.018144209,0.009503318,20.92364,95.23088,2315310.356,732014.3964,Protected_Area
Dry_Mixed_Deciduous_Forest,78,Croton_roxburghianus,Croton,roxburghianus,Euphorbiaceae,13,7.62,0.510402667,0.037856771,0.017792682,0.01327323,20.92364,95.23088,2315310.356,732014.3964,Protected_Area
Dry_Mixed_Deciduous_Forest,78,Croton_roxburghianus,Croton,roxburghianus,Euphorbiaceae,21,7.62,0.510402667,0.096537979,0.04537285,0.03463606,20.92364,95.23088,2315310.356,732014.3964,Protected_Area
Dry_Mixed_Deciduous_Forest,78,Diospyros_spp.,Diospyros,spp.,Ebenaceae,13,7.0104,0.683275126,0.046391966,0.021804224,0.01327323,20.92364,95.23088,2315310.356,732014.3964,Protected_Area
Dry_Mixed_Deciduous_Forest,78,Diospyros_spp.,Diospyros,spp.,Ebenaceae,7,5.1816,0.683275126,0.010316408,0.004848712,0.003848451,20.92364,95.23088,2315310.356,732014.3964,Protected_Area
Dry_Mixed_Deciduous_Forest,78,Diospyros_spp.,Diospyros,spp.,Ebenaceae,13,6.096,0.683275126,0.040476382,0.019023899,0.01327323,20.92364,95.23088,2315310.356,732014.3964,Protected_Area
Dry_Mixed_Deciduous_Forest,78,Diospyros_spp.,Diospyros,spp.,Ebenaceae,7,7.3152,0.683275126,0.014444301,0.006788821,0.003848451,20.92364,95.23088,2315310.356,732014.3964,Protected_Area
Dry_Mixed_Deciduous_Forest,78,Diospyros_spp.,Diospyros,spp.,Ebenaceae,6,5.4864,0.683275126,0.008073767,0.00379467,0.002827433,20.92364,95.23088,2315310.356,732014.3964,Protected_Area
Dry_Mixed_Deciduous_Forest,78,Diospyros_spp.,Diospyros,spp.,Ebenaceae,6,4.572,0.683275126,0.006757644,0.003176093,0.002827433,20.92364,95.23088,2315310.356,732014.3964,Protected_Area
Dry_Mixed_Deciduous_Forest,78,Emblica_officinalis,Emblica,officinalis,Euphorbiaceae,15,9.144,0.649873759,0.075706864,0.035582226,0.01767146,20.92364,95.23088,2315310.356,732014.3964,Protected_Area
Dry_Mixed_Deciduous_Forest,78,Cissus_discolor,Cissus,discolor,Vitaceae,6,5.4864,0.649873759,0.007688329,0.003613515,0.002827433,20.92364,95.23088,2315310.356,732014.3964,Protected_Area
Dry_Mixed_Deciduous_Forest,79,Albizzia_chinensis,Albizzia,chinensis,Mimosaceae,11,8.2296,0.641858853,0.036836996,0.017313388,0.009503318,20.92208,95.23109,2315137.914,732038.6483,Protected_Area
Dry_Mixed_Deciduous_Forest,79,Albizzia_chinensis,Albizzia,chinensis,Mimosaceae,11,6.096,0.641858853,0.027483906,0.012917436,0.009503318,20.92208,95.23109,2315137.914,732038.6483,Protected_Area
Dry_Mixed_Deciduous_Forest,79,Albizzia_chinensis,Albizzia,chinensis,Mimosaceae,26,12.8016,0.641858853,0.303944254,0.142853799,0.05309292,20.92208,95.23109,2315137.914,732038.6483,Protected_Area
Dry_Mixed_Deciduous_Forest,79,Bauhinia_malabarica,Bauhinia,malabarica,Caesalpiniaceae,9,6.096,0.58,0.016826975,0.007908678,0.006361725,20.92208,95.23109,2315137.914,732038.6483,Protected_Area
Dry_Mixed_Deciduous_Forest,79,Bauhinia_malabarica,Bauhinia,malabarica,Caesalpiniaceae,33,21.336,0.58,0.721895421,0.339290848,0.08552986,20.92208,95.23109,2315137.914,732038.6483,Protected_Area
Dry_Mixed_Deciduous_Forest,79,Bauhinia_malabarica,Bauhinia,malabarica,Caesalpiniaceae,8,6.096,0.58,0.013370767,0.00628426,0.005026548,20.92208,95.23109,2315137.914,732038.6483,Protected_Area
Dry_Mixed_Deciduous_Forest,79,Bauhinia_malabarica,Bauhinia,malabarica,Caesalpiniaceae,39,24.9936,0.58,1.167239087,0.548602371,0.1194591,20.92208,95.23109,2315137.914,732038.6483,Protected_Area
Dry_Mixed_Deciduous_Forest,79,Bauhinia_malabarica,Bauhinia,malabarica,Caesalpiniaceae,22,15.24,0.58,0.235571738,0.110718717,0.03801327,20.92208,95.23109,2315137.914,732038.6483,Protected_Area
Dry_Mixed_Deciduous_Forest,79,Ficus_hirta,Ficus,hirta,Moraceae,6,6.096,0.405534662,0.00537781,0.002527571,0.002827433,20.92208,95.23109,2315137.914,732038.6483,Protected_Area
Dry_Mixed_Deciduous_Forest,79,Uncaria_pilosa,Uncaria,pilosa,Rubiaceae,7,5.4864,0.641858853,0.010262472,0.004823362,0.003848451,20.92208,95.23109,2315137.914,732038.6483,Protected_Area
Dry_Mixed_Deciduous_Forest,79,Pittosporum_napaulensis,Pittosporum,napaulensis,Pittosporaceae,22,12.192,0.6135,0.200142956,0.094067189,0.03801327,20.92208,95.23109,2315137.914,732038.6483,Protected_Area
Dry_Mixed_Deciduous_Forest,79,Pittosporum_napaulensis,Pittosporum,napaulensis,Pittosporaceae,9,9.144,0.6135,0.026404163,0.012409957,0.006361725,20.92208,95.23109,2315137.914,732038.6483,Protected_Area
Dry_Mixed_Deciduous_Forest,79,Pittosporum_napaulensis,Pittosporum,napaulensis,Pittosporaceae,6,6.096,0.6135,0.008055216,0.003785952,0.002827433,20.92208,95.23109,2315137.914,732038.6483,Protected_Area
Dry_Mixed_Deciduous_Forest,79,Pittosporum_napaulensis,Pittosporum,napaulensis,Pittosporaceae,6,4.572,0.6135,0.006083269,0.002859136,0.002827433,20.92208,95.23109,2315137.914,732038.6483,Protected_Area
Dry_Mixed_Deciduous_Forest,79,Pittosporum_napaulensis,Pittosporum,napaulensis,Pittosporaceae,8,6.096,0.6135,0.014123997,0.006638279,0.005026548,20.92208,95.23109,2315137.914,732038.6483,Protected_Area
Dry_Mixed_Deciduous_Forest,79,Pittosporum_napaulensis,Pittosporum,napaulensis,Pittosporaceae,9,4.572,0.6135,0.013423542,0.006309065,0.006361725,20.92208,95.23109,2315137.914,732038.6483,Protected_Area
Dry_Mixed_Deciduous_Forest,79,Litsaea_glutinosa,Litsaea,glutinosa,Lauraceae,7,4.572,0.641858853,0.008589564,0.004037095,0.003848451,20.92208,95.23109,2315137.914,732038.6483,Protected_Area
Dry_Mixed_Deciduous_Forest,79,Litsaea_glutinosa,Litsaea,glutinosa,Lauraceae,23,12.192,0.641858853,0.228127658,0.107219999,0.04154756,20.92208,95.23109,2315137.914,732038.6483,Protected_Area
Dry_Mixed_Deciduous_Forest,79,Litsaea_glutinosa,Litsaea,glutinosa,Lauraceae,11,8.5344,0.641858853,0.038168001,0.01793896,0.009503318,20.92208,95.23109,2315137.914,732038.6483,Protected_Area
Dry_Mixed_Deciduous_Forest,79,Terminalia_chebula,Terminalia,chebula,Combretaceae,21,15.8496,0.88,0.33575314,0.157803976,0.03463606,20.92208,95.23109,2315137.914,732038.6483,Protected_Area
Dry_Mixed_Deciduous_Forest,79,Terminalia_chebula,Terminalia,chebula,Combretaceae,30,16.4592,0.88,0.698852873,0.32846085,0.07068583,20.92208,95.23109,2315137.914,732038.6483,Protected_Area
Dry_Mixed_Deciduous_Forest,79,Chionanthus_ramiflora,Chionanthus,ramiflora,Oleaceae,18,13.716,0.753,0.185350136,0.087114564,0.0254469,20.92208,95.23109,2315137.914,732038.6483,Protected_Area
Dry_Mixed_Deciduous_Forest,79,Chionanthus_ramiflora,Chionanthus,ramiflora,Oleaceae,13,9.7536,0.753,0.070405951,0.033090797,0.01327323,20.92208,95.23109,2315137.914,732038.6483,Protected_Area
Dry_Mixed_Deciduous_Forest,79,Grewia_tiliifolia,Grewia,tiliifolia,Tiliaceae,11,7.62,0.5580625,0.029810145,0.014010768,0.009503318,20.92208,95.23109,2315137.914,732038.6483,Protected_Area
Dry_Mixed_Deciduous_Forest,79,Grewia_tiliifolia,Grewia,tiliifolia,Tiliaceae,13,9.144,0.5580625,0.049347356,0.023193257,0.01327323,20.92208,95.23109,2315137.914,732038.6483,Protected_Area
Dry_Mixed_Deciduous_Forest,79,Syzygium_cumini,Syzygium,cumini,Myrtaceae,13,13.716,0.672666667,0.087962834,0.041342532,0.01327323,20.92208,95.23109,2315137.914,732038.6483,Protected_Area
Dry_Mixed_Deciduous_Forest,79,Syzygium_cumini,Syzygium,cumini,Myrtaceae,21,13.716,0.672666667,0.224312695,0.105426967,0.03463606,20.92208,95.23109,2315137.914,732038.6483,Protected_Area
Dry_Mixed_Deciduous_Forest,79,Syzygium_cumini,Syzygium,cumini,Myrtaceae,24,13.716,0.672666667,0.291107996,0.136820758,0.04523893,20.92208,95.23109,2315137.914,732038.6483,Protected_Area
Dry_Mixed_Deciduous_Forest,79,Syzygium_cumini,Syzygium,cumini,Myrtaceae,15,13.716,0.672666667,0.116308627,0.054665055,0.01767146,20.92208,95.23109,2315137.914,732038.6483,Protected_Area
Dry_Mixed_Deciduous_Forest,79,Syzygium_cumini,Syzygium,cumini,Myrtaceae,9,11.5824,0.672666667,0.036382836,0.017099933,0.006361725,20.92208,95.23109,2315137.914,732038.6483,Protected_Area
Dry_Mixed_Deciduous_Forest,79,Syzygium_cumini,Syzygium,cumini,Myrtaceae,16,9.144,0.672666667,0.088809398,0.041740417,0.02010619,20.92208,95.23109,2315137.914,732038.6483,Protected_Area
Dry_Mixed_Deciduous_Forest,79,Syzygium_cumini,Syzygium,cumini,Myrtaceae,23,12.192,0.672666667,0.238808436,0.112239965,0.04154756,20.92208,95.23109,2315137.914,732038.6483,Protected_Area
Dry_Mixed_Deciduous_Forest,79,Syzygium_cumini,Syzygium,cumini,Myrtaceae,13,5.4864,0.672666667,0.03596746,0.016904706,0.01327323,20.92208,95.23109,2315137.914,732038.6483,Protected_Area
Dry_Mixed_Deciduous_Forest,79,Syzygium_cumini,Syzygium,cumini,Myrtaceae,14,6.096,0.672666667,0.046067387,0.021651672,0.0153938,20.92208,95.23109,2315137.914,732038.6483,Protected_Area
Dry_Mixed_Deciduous_Forest,79,Syzygium_cumini,Syzygium,cumini,Myrtaceae,16,6.096,0.672666667,0.059785224,0.028099055,0.02010619,20.92208,95.23109,2315137.914,732038.6483,Protected_Area
Dry_Mixed_Deciduous_Forest,79,Syzygium_cumini,Syzygium,cumini,Myrtaceae,17,6.4008,0.672666667,0.070577895,0.033171611,0.02269801,20.92208,95.23109,2315137.914,732038.6483,Protected_Area
Dry_Mixed_Deciduous_Forest,79,Croton_roxburghianus,Croton,roxburghianus,Euphorbiaceae,22,12.192,0.510402667,0.167246222,0.078605724,0.03801327,20.92208,95.23109,2315137.914,732038.6483,Protected_Area
Dry_Mixed_Deciduous_Forest,79,Croton_roxburghianus,Croton,roxburghianus,Euphorbiaceae,7,4.572,0.510402667,0.006868045,0.003227981,0.003848451,20.92208,95.23109,2315137.914,732038.6483,Protected_Area
Dry_Mixed_Deciduous_Forest,79,Croton_roxburghianus,Croton,roxburghianus,Euphorbiaceae,7,4.572,0.510402667,0.006868045,0.003227981,0.003848451,20.92208,95.23109,2315137.914,732038.6483,Protected_Area
Dry_Mixed_Deciduous_Forest,79,Schrebera_swietenioides,Schrebera,swietenioides,Oleaceae,27,15.24,0.754,0.453884021,0.21332549,0.05725553,20.92208,95.23109,2315137.914,732038.6483,Protected_Area
Dry_Mixed_Deciduous_Forest,79,Dalbergia_cultrata,Dalbergia,cultrata,Fabaceae,10,9.144,0.77,0.040485449,0.019028161,0.007853982,20.92208,95.23109,2315137.914,732038.6483,Protected_Area
Dry_Mixed_Deciduous_Forest,79,Cissus_discolor,Cissus,discolor,Vitaceae,8,13.898343,0.641858853,0.032994353,0.015507346,0.005026548,20.92208,95.23109,2315137.914,732038.6483,Protected_Area
Dry_Mixed_Deciduous_Forest,80,Albizzia_chinensis,Albizzia,chinensis,Mimosaceae,6,6.096,0.634068467,0.008318693,0.003909785,0.002827433,20.92107,95.23014,2315024.697,731941.364,Protected_Area
Dry_Mixed_Deciduous_Forest,80,Schleichera_oleosa,Schleichera,oleosa,Sapindaceae,13,10.0584,0.89675,0.086041499,0.040439505,0.01327323,20.92107,95.23014,2315024.697,731941.364,Protected_Area
Dry_Mixed_Deciduous_Forest,80,Schleichera_oleosa,Schleichera,oleosa,Sapindaceae,12,9.7536,0.89675,0.071418235,0.03356657,0.01130973,20.92107,95.23014,2315024.697,731941.364,Protected_Area
Dry_Mixed_Deciduous_Forest,80,Schleichera_oleosa,Schleichera,oleosa,Sapindaceae,6,6.096,0.89675,0.011667491,0.005483721,0.002827433,20.92107,95.23014,2315024.697,731941.364,Protected_Area
Dry_Mixed_Deciduous_Forest,80,Strychnos_potatorum,Strychnos,potatorum,Loganiaceae,7,3.9624,0.731,0.008480806,0.003985979,0.003848451,20.92107,95.23014,2315024.697,731941.364,Protected_Area
Dry_Mixed_Deciduous_Forest,80,Pajanelia_longifolia,Pajanelia,longifolia,Bignoniaceae,8,6.7056,0.28,0.007209018,0.003388238,0.005026548,20.92107,95.23014,2315024.697,731941.364,Protected_Area
Dry_Mixed_Deciduous_Forest,80,Pajanelia_longifolia,Pajanelia,longifolia,Bignoniaceae,9,6.096,0.28,0.008266593,0.003885299,0.006361725,20.92107,95.23014,2315024.697,731941.364,Protected_Area
Dry_Mixed_Deciduous_Forest,80,Uncaria_pilosa,Uncaria,pilosa,Rubiaceae,12,6.7056,0.634068467,0.035323594,0.016602089,0.01130973,20.92107,95.23014,2315024.697,731941.364,Protected_Area
Dry_Mixed_Deciduous_Forest,80,Uncaria_pilosa,Uncaria,pilosa,Rubiaceae,6,3.9624,0.634068467,0.005463344,0.002567771,0.002827433,20.92107,95.23014,2315024.697,731941.364,Protected_Area
Dry_Mixed_Deciduous_Forest,80,Vitex_limnifolia,Vitex,limnifolia,Verbenaceae,13,7.62,0.565170667,0.041816516,0.019653762,0.01327323,20.92107,95.23014,2315024.697,731941.364,Protected_Area
Dry_Mixed_Deciduous_Forest,80,Pittosporum_napaulensis,Pittosporum,napaulensis,Pittosporaceae,10,8.5344,0.6135,0.030321238,0.014250982,0.007853982,20.92107,95.23014,2315024.697,731941.364,Protected_Area
Dry_Mixed_Deciduous_Forest,80,Pittosporum_napaulensis,Pittosporum,napaulensis,Pittosporaceae,6,6.096,0.6135,0.008055216,0.003785952,0.002827433,20.92107,95.23014,2315024.697,731941.364,Protected_Area
Dry_Mixed_Deciduous_Forest,80,Pittosporum_napaulensis,Pittosporum,napaulensis,Pittosporaceae,7,5.4864,0.6135,0.009819696,0.004615257,0.003848451,20.92107,95.23014,2315024.697,731941.364,Protected_Area
Dry_Mixed_Deciduous_Forest,80,Pittosporum_napaulensis,Pittosporum,napaulensis,Pittosporaceae,8,7.0104,0.6135,0.016188205,0.007608457,0.005026548,20.92107,95.23014,2315024.697,731941.364,Protected_Area
Dry_Mixed_Deciduous_Forest,80,Pittosporum_napaulensis,Pittosporum,napaulensis,Pittosporaceae,14,7.62,0.6135,0.052354264,0.024606504,0.0153938,20.92107,95.23014,2315024.697,731941.364,Protected_Area
Dry_Mixed_Deciduous_Forest,80,Pittosporum_napaulensis,Pittosporum,napaulensis,Pittosporaceae,12,17.10677778,0.6135,0.085321022,0.04010088,0.01130973,20.92107,95.23014,2315024.697,731941.364,Protected_Area
Dry_Mixed_Deciduous_Forest,80,Flacourtia_cataphracta,Flacourtia,cataphracta,Flacourtiaceae,6,4.572,0.7825,0.007713841,0.003625505,0.002827433,20.92107,95.23014,2315024.697,731941.364,Protected_Area
Dry_Mixed_Deciduous_Forest,80,Flacourtia_cataphracta,Flacourtia,cataphracta,Flacourtiaceae,10,6.096,0.7825,0.027685965,0.013012404,0.007853982,20.92107,95.23014,2315024.697,731941.364,Protected_Area
Dry_Mixed_Deciduous_Forest,80,Flacourtia_cataphracta,Flacourtia,cataphracta,Flacourtiaceae,21,9.144,0.7825,0.175023675,0.082261127,0.03463606,20.92107,95.23014,2315024.697,731941.364,Protected_Area
Dry_Mixed_Deciduous_Forest,80,Litsaea_glutinosa,Litsaea,glutinosa,Lauraceae,19,9.144,0.634068467,0.117245432,0.055105353,0.02835287,20.92107,95.23014,2315024.697,731941.364,Protected_Area
Dry_Mixed_Deciduous_Forest,80,Litsaea_glutinosa,Litsaea,glutinosa,Lauraceae,15,9.144,0.634068467,0.073909291,0.034737367,0.01767146,20.92107,95.23014,2315024.697,731941.364,Protected_Area
Dry_Mixed_Deciduous_Forest,80,Litsaea_glutinosa,Litsaea,glutinosa,Lauraceae,10,6.096,0.634068467,0.022547782,0.010597458,0.007853982,20.92107,95.23014,2315024.697,731941.364,Protected_Area
Dry_Mixed_Deciduous_Forest,80,Litsaea_glutinosa,Litsaea,glutinosa,Lauraceae,18,11.5824,0.634068467,0.132879895,0.062453551,0.0254469,20.92107,95.23014,2315024.697,731941.364,Protected_Area
Dry_Mixed_Deciduous_Forest,80,Eriobotrya_bengalensis,Eriobotrya,bengalensis,Rosaceae,10,8.5344,0.73,0.035928825,0.016886548,0.007853982,20.92107,95.23014,2315024.697,731941.364,Protected_Area
Dry_Mixed_Deciduous_Forest,80,Eriobotrya_bengalensis,Eriobotrya,bengalensis,Rosaceae,9,8.5344,0.73,0.029249901,0.013747453,0.006361725,20.92107,95.23014,2315024.697,731941.364,Protected_Area
Dry_Mixed_Deciduous_Forest,80,Eriobotrya_bengalensis,Eriobotrya,bengalensis,Rosaceae,15,9.144,0.73,0.08480418,0.039857965,0.01767146,20.92107,95.23014,2315024.697,731941.364,Protected_Area
Dry_Mixed_Deciduous_Forest,80,Eriobotrya_bengalensis,Eriobotrya,bengalensis,Rosaceae,12,6.096,0.73,0.036930386,0.017357281,0.01130973,20.92107,95.23014,2315024.697,731941.364,Protected_Area
Dry_Mixed_Deciduous_Forest,80,Cassia_glauca,Cassia,glauca,Caesalpiniaceae,11,8.2296,0.735827778,0.04209173,0.019783113,0.009503318,20.92107,95.23014,2315024.697,731941.364,Protected_Area
Dry_Mixed_Deciduous_Forest,80,Chionanthus_ramiflora,Chionanthus,ramiflora,Oleaceae,8,7.62,0.753,0.021447993,0.010080557,0.005026548,20.92107,95.23014,2315024.697,731941.364,Protected_Area
Dry_Mixed_Deciduous_Forest,80,Grewia_tiliifolia,Grewia,tiliifolia,Tiliaceae,10,9.144,0.5580625,0.029569669,0.013897744,0.007853982,20.92107,95.23014,2315024.697,731941.364,Protected_Area
Dry_Mixed_Deciduous_Forest,80,Grewia_tiliifolia,Grewia,tiliifolia,Tiliaceae,15,7.62,0.5580625,0.054612959,0.025668091,0.01767146,20.92107,95.23014,2315024.697,731941.364,Protected_Area
Dry_Mixed_Deciduous_Forest,80,Syzygium_cumini,Syzygium,cumini,Myrtaceae,26,9.144,0.672666667,0.229110344,0.107681862,0.05309292,20.92107,95.23014,2315024.697,731941.364,Protected_Area
Dry_Mixed_Deciduous_Forest,80,Protium_serratum,Protium,serratum,Burseraceae,23,10.668,0.56821129,0.177794547,0.083563437,0.04154756,20.92107,95.23014,2315024.697,731941.364,Protected_Area
Dry_Mixed_Deciduous_Forest,80,Protium_serratum,Protium,serratum,Burseraceae,40,10.3632,0.56821129,0.509049267,0.239253155,0.1256637,20.92107,95.23014,2315024.697,731941.364,Protected_Area
Dry_Mixed_Deciduous_Forest,80,Protium_serratum,Protium,serratum,Burseraceae,12,9.144,0.56821129,0.042958334,0.020190417,0.01130973,20.92107,95.23014,2315024.697,731941.364,Protected_Area
Dry_Mixed_Deciduous_Forest,80,Croton_roxburghianus,Croton,roxburghianus,Euphorbiaceae,7,6.096,0.510402667,0.009094385,0.004274361,0.003848451,20.92107,95.23014,2315024.697,731941.364,Protected_Area
Dry_Mixed_Deciduous_Forest,80,Croton_roxburghianus,Croton,roxburghianus,Euphorbiaceae,6,5.4864,0.510402667,0.006073428,0.002854511,0.002827433,20.92107,95.23014,2315024.697,731941.364,Protected_Area
Dry_Mixed_Deciduous_Forest,80,Croton_roxburghianus,Croton,roxburghianus,Euphorbiaceae,10,9.144,0.510402667,0.027102355,0.012738107,0.007853982,20.92107,95.23014,2315024.697,731941.364,Protected_Area
Dry_Mixed_Deciduous_Forest,80,Croton_roxburghianus,Croton,roxburghianus,Euphorbiaceae,11,9.7536,0.510402667,0.03476655,0.016340278,0.009503318,20.92107,95.23014,2315024.697,731941.364,Protected_Area
Dry_Mixed_Deciduous_Forest,80,Croton_roxburghianus,Croton,roxburghianus,Euphorbiaceae,9,7.0104,0.510402667,0.017024111,0.008001332,0.006361725,20.92107,95.23014,2315024.697,731941.364,Protected_Area
Dry_Mixed_Deciduous_Forest,80,Croton_roxburghianus,Croton,roxburghianus,Euphorbiaceae,9,8.2296,0.510402667,0.019908067,0.009356792,0.006361725,20.92107,95.23014,2315024.697,731941.364,Protected_Area
Dry_Mixed_Deciduous_Forest,80,Croton_roxburghianus,Croton,roxburghianus,Euphorbiaceae,8,4.572,0.510402667,0.008913195,0.004189202,0.005026548,20.92107,95.23014,2315024.697,731941.364,Protected_Area
Dry_Mixed_Deciduous_Forest,80,Croton_roxburghianus,Croton,roxburghianus,Euphorbiaceae,6,3.6576,0.510402667,0.004088545,0.001921616,0.002827433,20.92107,95.23014,2315024.697,731941.364,Protected_Area
Dry_Mixed_Deciduous_Forest,80,Croton_roxburghianus,Croton,roxburghianus,Euphorbiaceae,7,6.096,0.510402667,0.009094385,0.004274361,0.003848451,20.92107,95.23014,2315024.697,731941.364,Protected_Area
