system:index,District,Districts,EAST,NORTH,New_Carbon,Old_Carbon,Plot_names,Year,Zone,bio01,bio02,bio03,bio04,bio05,bio06,bio07,bio08,bio09,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,.geo
00000000000000001e91,Mawlaik,Mawlaik,672000.0,2646000,19.3349326473493,234.487826,N2646000E672000,2014,46,253.0,113.0,48.0,2395.0,369.0,135.0,234.0,257.0,238.0,283.0,220.0,1383.0,259.0,2.0,90.0,756.0,11.0,203.0,13.0,"{""type"":""Point"",""coordinates"":[95.88363079674771,18.7804538751117]}"
00000000000000001e92,Mawlaik,Mawlaik,674000.0,2646000,3.21378225615803,61.01562425,N2646000E674000,2014,46,255.0,113.0,48.0,2441.0,371.0,137.0,234.0,258.0,240.0,286.0,221.0,1378.0,258.0,2.0,91.0,757.0,11.0,200.0,13.0,"{""type"":""Point"",""coordinates"":[95.88393847472038,18.798508775277103]}"
00000000000000001e93,Mawlaik,Mawlaik,676000.0,2646000,13.0173368363448,189.6327868,N2646000E676000,2014,46,254.0,113.0,48.0,2433.0,370.0,136.0,234.0,258.0,239.0,285.0,220.0,1361.0,253.0,2.0,90.0,741.0,11.0,200.0,13.0,"{""type"":""Point"",""coordinates"":[95.88424615269307,18.81655921634145]}"
00000000000000001e94,Mawlaik,Mawlaik,678000.0,2646000,3.57230029159138,47.19063936,N2646000E678000,2014,46,254.0,113.0,48.0,2446.0,370.0,136.0,234.0,257.0,239.0,285.0,220.0,1343.0,248.0,2.0,90.0,728.0,11.0,198.0,13.0,"{""type"":""Point"",""coordinates"":[95.88455383066577,18.834614116506845]}"
00000000000000001e95,Mawlaik,Mawlaik,684000.0,2646000,36.20773296059,350.9553685,N2646000E684000,2014,46,256.0,113.0,48.0,2432.0,372.0,138.0,234.0,259.0,242.0,287.0,223.0,1338.0,247.0,2.0,90.0,726.0,11.0,196.0,13.0,"{""type"":""Point"",""coordinates"":[95.88486150863844,18.852664557571202]}"
00000000000000001e96,Mawlaik,Mawlaik,686000.0,2646000,15.5817394646791,195.3028893,N2646000E686000,2014,46,254.0,113.0,48.0,2460.0,370.0,135.0,235.0,257.0,239.0,285.0,220.0,1302.0,237.0,2.0,89.0,695.0,11.0,194.0,13.0,"{""type"":""Point"",""coordinates"":[95.88548132368487,18.888769898800952]}"
00000000000000001e97,Mawlaik,Mawlaik,690000.0,2646000,23.8772753063518,241.78231,N2646000E690000,2014,46,256.0,113.0,47.0,2499.0,373.0,136.0,237.0,260.0,240.0,287.0,221.0,1268.0,229.0,2.0,89.0,674.0,11.0,189.0,12.0,"{""type"":""Point"",""coordinates"":[95.886408816704,18.942930140196108]}"
00000000000000001e98,Mawlaik,Mawlaik,692000.0,2646000,45.3266008990801,357.3332315,N2646000E692000,2014,46,255.0,113.0,47.0,2467.0,370.0,134.0,236.0,259.0,239.0,285.0,220.0,1250.0,224.0,2.0,88.0,658.0,11.0,188.0,12.0,"{""type"":""Point"",""coordinates"":[95.88672095377775,18.960980581260454]}"
00000000000000001e99,Mawlaik,Mawlaik,694000.0,2646000,40.0271688168022,350.1772726,N2646000E694000,2014,46,252.0,113.0,48.0,2445.0,367.0,133.0,234.0,256.0,237.0,283.0,218.0,1233.0,218.0,2.0,87.0,640.0,11.0,189.0,12.0,"{""type"":""Point"",""coordinates"":[95.88703309085147,18.97903548142586]}"
00000000000000001e9a,Mawlaik,Mawlaik,696000.0,2646000,46.7949292659438,430.6178915,N2646000E696000,2014,46,254.0,114.0,48.0,2483.0,370.0,134.0,236.0,258.0,238.0,285.0,219.0,1226.0,217.0,2.0,87.0,638.0,11.0,187.0,12.0,"{""type"":""Point"",""coordinates"":[95.88734522792522,18.99708592249021]}"
00000000000000001e9b,Mawlaik,Mawlaik,702000.0,2646000,51.0915163817655,463.686845,N2646000E702000,2014,46,254.0,114.0,48.0,2462.0,369.0,133.0,236.0,258.0,238.0,284.0,219.0,1214.0,213.0,2.0,86.0,627.0,11.0,186.0,12.0,"{""type"":""Point"",""coordinates"":[95.88765736499896,19.015140822655606]}"
00000000000000001e9c,Mawlaik,Mawlaik,704000.0,2646000,55.4361840614475,475.7931818,N2646000E704000,2014,46,254.0,113.0,47.0,2495.0,369.0,133.0,236.0,258.0,238.0,284.0,219.0,1204.0,211.0,2.0,86.0,621.0,11.0,185.0,12.0,"{""type"":""Point"",""coordinates"":[95.8879695020727,19.03319126371996]}"
00000000000000001e9d,Mawlaik,Mawlaik,706000.0,2646000,56.7113111958844,501.1959436,N2646000E706000,2014,46,251.0,114.0,48.0,2483.0,366.0,130.0,236.0,255.0,235.0,281.0,216.0,1185.0,205.0,2.0,86.0,600.0,11.0,186.0,12.0,"{""type"":""Point"",""coordinates"":[95.88828163914646,19.051241704784307]}"
00000000000000001ea8,Mawlaik,Mawlaik,638000.0,2647000,21.3759189084176,230.6888415,N2647000E638000,2014,46,258.0,114.0,47.0,2591.0,374.0,134.0,240.0,263.0,240.0,288.0,220.0,1096.0,185.0,2.0,84.0,539.0,11.0,177.0,11.0,"{""type"":""Point"",""coordinates"":[95.89174190156393,19.249814392896365]}"
00000000000000001ea9,Mawlaik,Mawlaik,641000.0,2647000,32.736378961529,331.8045413,N2647000E641000,2014,46,253.0,114.0,47.0,2587.0,369.0,130.0,239.0,257.0,236.0,284.0,216.0,1084.0,179.0,2.0,83.0,523.0,11.0,181.0,11.0,"{""type"":""Point"",""coordinates"":[95.8920584977387,19.267864833960708]}"
00000000000000001eaa,Mawlaik,Mawlaik,644000.0,2647000,31.0635056929159,331.6320494,N2647000E644000,2014,46,256.0,114.0,47.0,2565.0,370.0,132.0,238.0,260.0,238.0,286.0,219.0,1076.0,178.0,2.0,84.0,521.0,11.0,179.0,11.0,"{""type"":""Point"",""coordinates"":[95.8923750939135,19.28591973412611]}"
00000000000000001eab,Mawlaik,Mawlaik,683000.0,2647000,50.8109605709353,405.1830694,N2647000E683000,2014,46,253.0,114.0,47.0,2581.0,369.0,130.0,239.0,258.0,236.0,284.0,216.0,1070.0,176.0,2.0,83.0,515.0,11.0,180.0,11.0,"{""type"":""Point"",""coordinates"":[95.8926916900883,19.303970175190457]}"
00000000000000001eac,Mawlaik,Mawlaik,686000.0,2647000,28.5127339485632,308.492494,N2647000E686000,2014,46,254.0,114.0,47.0,2577.0,370.0,131.0,239.0,259.0,237.0,285.0,218.0,1064.0,175.0,2.0,83.0,513.0,11.0,179.0,11.0,"{""type"":""Point"",""coordinates"":[95.89300828626308,19.32202061625481]}"
00000000000000001ead,Mawlaik,Mawlaik,692000.0,2647000,35.4252017599986,377.2606223,N2647000E692000,2014,46,254.0,114.0,47.0,2591.0,369.0,130.0,239.0,259.0,236.0,285.0,216.0,1059.0,173.0,2.0,82.0,508.0,11.0,180.0,11.0,"{""type"":""Point"",""coordinates"":[95.89332934153894,19.340071057319157]}"
00000000000000001eae,Mawlaik,Mawlaik,698000.0,2647000,48.0927809306098,420.9258232,N2647000E698000,2014,46,261.0,115.0,47.0,2594.0,376.0,136.0,240.0,265.0,243.0,292.0,223.0,1062.0,178.0,2.0,84.0,523.0,11.0,176.0,11.0,"{""type"":""Point"",""coordinates"":[95.89364593771374,19.35812595748456]}"
00000000000000001eb2,Mawlaik,Mawlaik,642000.0,2648000,34.355805555835,358.6910413,N2648000E642000,2014,46,263.0,115.0,47.0,2636.0,379.0,137.0,242.0,268.0,245.0,294.0,225.0,1045.0,174.0,2.0,83.0,515.0,11.0,177.0,11.0,"{""type"":""Point"",""coordinates"":[95.89492569971605,19.43033218084301]}"
00000000000000001eb3,Mawlaik,Mawlaik,652000.0,2648000,16.0492432904558,189.5910628,N2648000E652000,2014,46,268.0,113.0,48.0,2236.0,383.0,150.0,233.0,268.0,253.0,296.0,236.0,2066.0,443.0,1.0,102.0,1278.0,9.0,254.0,16.0,"{""type"":""Point"",""coordinates"":[95.87121220031386,18.031240175212776]}"
00000000000000001eb4,Mawlaik,Mawlaik,670000.0,2648000,26.9990615035272,306.5643759,N2648000E670000,2014,46,268.0,113.0,48.0,2286.0,384.0,151.0,233.0,270.0,253.0,297.0,236.0,1930.0,405.0,1.0,101.0,1179.0,9.0,250.0,15.0,"{""type"":""Point"",""coordinates"":[95.87388320184486,18.193729817600346]}"
00000000000000001eb5,Mawlaik,Mawlaik,672000.0,2648000,10.5592005370646,110.7597304,N2648000E672000,2014,46,252.0,113.0,48.0,2364.0,368.0,135.0,233.0,255.0,238.0,282.0,219.0,1507.0,293.0,2.0,93.0,850.0,11.0,216.0,14.0,"{""type"":""Point"",""coordinates"":[95.88047821230292,18.590906407531826]}"
00000000000000001eb6,Mawlaik,Mawlaik,674000.0,2648000,11.5182310127895,114.549409,N2648000E674000,2014,46,260.0,113.0,48.0,2367.0,376.0,143.0,233.0,262.0,246.0,290.0,227.0,1544.0,303.0,2.0,94.0,886.0,11.0,216.0,14.0,"{""type"":""Point"",""coordinates"":[95.88080372667983,18.60898806230355]}"
00000000000000001eb7,Mawlaik,Mawlaik,676000.0,2648000,29.5818362663394,233.9614074,N2648000E676000,2014,46,259.0,113.0,48.0,2356.0,375.0,142.0,233.0,261.0,245.0,289.0,226.0,1578.0,312.0,2.0,95.0,910.0,11.0,221.0,14.0,"{""type"":""Point"",""coordinates"":[95.87989852916596,18.554792148099963]}"
00000000000000001eb8,Mawlaik,Mawlaik,678000.0,2648000,14.3076179235536,145.8618437,N2648000E678000,2014,46,257.0,113.0,48.0,2406.0,373.0,139.0,234.0,259.0,241.0,287.0,223.0,1454.0,278.0,2.0,92.0,814.0,11.0,208.0,14.0,"{""type"":""Point"",""coordinates"":[95.8824714304738,18.698972721562082]}"
00000000000000001eb9,Mawlaik,Mawlaik,686000.0,2648000,34.4632145443749,271.6571123,N2648000E686000,2014,46,254.0,113.0,48.0,2380.0,370.0,137.0,233.0,256.0,240.0,284.0,221.0,1478.0,285.0,2.0,92.0,830.0,11.0,212.0,14.0,"{""type"":""Point"",""coordinates"":[95.88157515116205,18.64474113455007]}"
00000000000000001eba,Mawlaik,Mawlaik,688000.0,2648000,42.3591057134962,371.8663735,N2648000E688000,2014,46,265.0,113.0,48.0,2300.0,382.0,149.0,233.0,266.0,251.0,294.0,233.0,1768.0,363.0,2.0,98.0,1058.0,11.0,238.0,15.0,"{""type"":""Point"",""coordinates"":[95.87736575976761,18.373908713866932]}"
00000000000000001ebb,Mawlaik,Mawlaik,700000.0,2648000,45.9634720609136,396.0669159,N2648000E700000,2014,46,266.0,113.0,48.0,2262.0,382.0,150.0,232.0,267.0,252.0,295.0,235.0,1825.0,378.0,2.0,99.0,1101.0,10.0,242.0,16.0,"{""type"":""Point"",""coordinates"":[95.87631787102006,18.302763756559205]}"
00000000000000001ebc,Mawlaik,Mawlaik,702000.0,2648000,26.5090902304832,242.1970571,N2648000E702000,2014,46,257.0,113.0,48.0,2397.0,374.0,140.0,234.0,260.0,242.0,288.0,224.0,1473.0,283.0,2.0,93.0,829.0,11.0,210.0,14.0,"{""type"":""Point"",""coordinates"":[95.8827969448507,18.681096185438815]}"
00000000000000001ebd,Mawlaik,Mawlaik,704000.0,2648000,65.3537525019566,574.4990914,N2648000E704000,2014,46,265.0,113.0,48.0,2272.0,381.0,149.0,232.0,266.0,251.0,294.0,234.0,1804.0,373.0,2.0,99.0,1085.0,10.0,240.0,16.0,"{""type"":""Point"",""coordinates"":[95.87687079955067,18.320707179198273]}"
00000000000000001ebe,Mawlaik,Mawlaik,706000.0,2648000,23.3173025187625,192.3120913,N2648000E706000,2014,46,267.0,113.0,48.0,2223.0,383.0,149.0,234.0,268.0,252.0,295.0,236.0,2081.0,448.0,1.0,102.0,1290.0,9.0,255.0,16.0,"{""type"":""Point"",""coordinates"":[95.88297976799389,18.013238784260015]}"
00000000000000000ab7,Katha,Katha,706000.0,2650000,43.8824062273292,444.8361322,N2650000E706000,2015,46,255.0,114.0,48.0,2490.0,370.0,134.0,236.0,259.0,239.0,285.0,219.0,1231.0,218.0,2.0,87.0,641.0,11.0,187.0,12.0,"{""type"":""Point"",""coordinates"":[95.90663529908242,19.01484206288503]}"
00000000000000000ab8,Katha,Katha,707000.0,2650000,27.3105571206277,326.4408213,N2650000E707000,2015,46,253.0,113.0,47.0,2481.0,368.0,132.0,236.0,257.0,237.0,283.0,218.0,1217.0,214.0,2.0,87.0,627.0,11.0,187.0,12.0,"{""type"":""Point"",""coordinates"":[95.90694743615614,19.032892503949377]}"
00000000000000000ab9,Katha,Katha,720000.0,2650000,33.7366231998351,353.9431123,N2650000E720000,2015,46,253.0,114.0,48.0,2491.0,368.0,132.0,236.0,257.0,237.0,283.0,218.0,1200.0,209.0,2.0,86.0,613.0,11.0,186.0,12.0,"{""type"":""Point"",""coordinates"":[95.90726403233094,19.050942945013727]}"
00000000000000000aba,Katha,Katha,724000.0,2650000,22.6251221266717,279.593919,N2650000E724000,2015,46,254.0,114.0,48.0,2520.0,369.0,133.0,236.0,258.0,238.0,285.0,218.0,1192.0,208.0,2.0,86.0,610.0,11.0,184.0,12.0,"{""type"":""Point"",""coordinates"":[95.90758062850577,19.068997845179126]}"
00000000000000000abb,Katha,Katha,764000.0,2650000,37.6739418841663,406.9315673,N2650000E764000,2015,46,255.0,114.0,48.0,2534.0,371.0,134.0,237.0,260.0,239.0,286.0,219.0,1184.0,206.0,2.0,86.0,605.0,11.0,183.0,12.0,"{""type"":""Point"",""coordinates"":[95.9078927655795,19.08704828624348]}"
00000000000000000ac7,Katha,Katha,722000.0,2652000,19.6746682350052,281.9228327,N2652000E722000,2015,46,253.0,114.0,47.0,2562.0,368.0,130.0,238.0,258.0,236.0,284.0,216.0,1081.0,178.0,2.0,83.0,522.0,11.0,181.0,11.0,"{""type"":""Point"",""coordinates"":[95.9117052969802,19.303666956318825]}"
00000000000000000ac8,Katha,Katha,724000.0,2652000,35.2826913973855,414.0511303,N2652000E724000,2015,46,258.0,114.0,47.0,2584.0,373.0,134.0,239.0,262.0,240.0,288.0,220.0,1079.0,180.0,2.0,84.0,529.0,11.0,178.0,11.0,"{""type"":""Point"",""coordinates"":[95.91202635225604,19.321717397383175]}"
00000000000000000ac9,Katha,Katha,762000.0,2652000,4.2575799259743,93.5210315,N2652000E762000,2015,46,259.0,114.0,47.0,2601.0,374.0,135.0,239.0,264.0,242.0,290.0,222.0,1077.0,181.0,2.0,84.0,530.0,11.0,178.0,11.0,"{""type"":""Point"",""coordinates"":[95.91234294843083,19.33976783844753]}"
00000000000000000aca,Katha,Katha,764000.0,2652000,8.99488731321574,107.8212999,N2652000E764000,2015,46,261.0,114.0,47.0,2577.0,376.0,137.0,239.0,265.0,244.0,292.0,224.0,1074.0,181.0,2.0,84.0,531.0,11.0,177.0,11.0,"{""type"":""Point"",""coordinates"":[95.9126640037067,19.35782273861293]}"
00000000000000000ad6,Katha,Katha,707000.0,2653000,11.599382193394,147.6889943,N2653000E707000,2015,46,262.0,113.0,48.0,2369.0,378.0,145.0,233.0,264.0,248.0,292.0,229.0,1600.0,318.0,2.0,95.0,930.0,11.0,221.0,14.0,"{""type"":""Point"",""coordinates"":[95.89942047357795,18.590589811357027]}"
00000000000000000ad7,Katha,Katha,719000.0,2653000,5.38220747678698,79.5354248,N2653000E719000,2015,46,268.0,113.0,48.0,2233.0,384.0,151.0,233.0,269.0,253.0,296.0,237.0,2043.0,435.0,1.0,102.0,1260.0,10.0,256.0,16.0,"{""type"":""Point"",""coordinates"":[95.89101952719327,18.0851730024542]}"
00000000000000000ad8,Katha,Katha,722000.0,2653000,10.5702848411547,123.9923745,N2653000E722000,2015,46,254.0,113.0,48.0,2290.0,370.0,138.0,232.0,256.0,241.0,284.0,223.0,1575.0,311.0,2.0,94.0,903.0,11.0,223.0,14.0,"{""type"":""Point"",""coordinates"":[95.89852419426622,18.53641173355766]}"
00000000000000000ad9,Katha,Katha,764000.0,2653000,17.6820846598103,199.1377601,N2653000E764000,2015,46,266.0,113.0,48.0,2299.0,382.0,149.0,233.0,267.0,252.0,295.0,234.0,1836.0,381.0,2.0,99.0,1109.0,10.0,243.0,16.0,"{""type"":""Point"",""coordinates"":[95.89492569971605,18.32006952774763]}"
00000000000000000ada,Katha,Katha,767000.0,2653000,7.04192353884065,114.7544713,N2653000E767000,2015,46,267.0,112.0,47.0,2189.0,382.0,148.0,234.0,268.0,252.0,295.0,236.0,2265.0,519.0,0.0,105.0,1450.0,7.0,250.0,17.0,"{""type"":""Point"",""coordinates"":[95.88620815715659,17.778266454248687]}"
00000000000000000adb,Katha,Katha,770000.0,2653000,10.8968425961352,138.6921068,N2653000E770000,2015,46,266.0,113.0,48.0,2210.0,381.0,148.0,233.0,267.0,251.0,294.0,234.0,2150.0,474.0,0.0,103.0,1350.0,7.0,253.0,15.0,"{""type"":""Point"",""coordinates"":[95.88874092655495,17.922290959173935]}"
00000000000000000ae1,Katha,Katha,726000.0,2654000,28.5881339213325,304.1891073,N2654000E726000,2015,46,253.0,113.0,48.0,2387.0,369.0,135.0,234.0,255.0,238.0,283.0,220.0,1501.0,290.0,2.0,92.0,843.0,11.0,216.0,14.0,"{""type"":""Point"",""coordinates"":[95.9188487768678,18.66217621966905]}"
00000000000000000ae2,Katha,Katha,766000.0,2654000,12.9439118269777,177.5724856,N2654000E766000,2015,46,265.0,113.0,48.0,2288.0,381.0,148.0,233.0,266.0,251.0,294.0,233.0,1877.0,392.0,2.0,100.0,1138.0,10.0,247.0,16.0,"{""type"":""Point"",""coordinates"":[95.91249009876562,18.283344371471447]}"
00000000000000000ae3,Katha,Katha,770000.0,2654000,6.03156813037496,84.16811672,N2654000E770000,2015,46,257.0,113.0,48.0,2356.0,373.0,140.0,233.0,259.0,242.0,286.0,224.0,1545.0,302.0,2.0,94.0,881.0,11.0,218.0,14.0,"{""type"":""Point"",""coordinates"":[95.9186302809162,18.643804723328856]}"
00000000000000000ae4,Katha,Katha,772000.0,2654000,18.3627396447271,234.1419438,N2654000E772000,2015,46,262.0,113.0,48.0,2279.0,379.0,145.0,234.0,264.0,248.0,291.0,230.0,1893.0,398.0,1.0,100.0,1150.0,9.0,248.0,15.0,"{""type"":""Point"",""coordinates"":[95.91135302799697,18.211138148112997]}"
00000000000000000af6,Katha,Katha,728000.0,2656000,6.86948749654775,89.56237548,N2656000E728000,2015,46,256.0,113.0,48.0,2465.0,372.0,137.0,235.0,260.0,241.0,287.0,222.0,1345.0,249.0,2.0,90.0,731.0,11.0,196.0,13.0,"{""type"":""Point"",""coordinates"":[95.92341043724548,18.888176838360845]}"
00000000000000000af7,Katha,Katha,758000.0,2656000,19.2641628415701,253.8722737,N2656000E758000,2015,46,257.0,113.0,48.0,2445.0,373.0,138.0,235.0,261.0,242.0,287.0,223.0,1336.0,246.0,2.0,90.0,724.0,11.0,195.0,13.0,"{""type"":""Point"",""coordinates"":[95.92372257431923,18.906231738526248]}"
00000000000000000af8,Katha,Katha,760000.0,2656000,22.5792925066041,266.1164577,N2656000E760000,2015,46,257.0,113.0,48.0,2455.0,373.0,138.0,235.0,261.0,242.0,287.0,223.0,1324.0,243.0,2.0,89.0,716.0,11.0,193.0,13.0,"{""type"":""Point"",""coordinates"":[95.92403917049403,18.924282179590598]}"
00000000000000000af9,Katha,Katha,764000.0,2656000,23.6683997094345,272.4910663,N2656000E764000,2015,46,259.0,113.0,48.0,2486.0,374.0,139.0,235.0,263.0,243.0,289.0,224.0,1288.0,235.0,2.0,89.0,692.0,11.0,189.0,12.0,"{""type"":""Point"",""coordinates"":[95.92498449991734,18.978437961884698]}"
00000000000000000afa,Katha,Katha,766000.0,2656000,22.2237590439578,268.8785684,N2656000E766000,2015,46,254.0,113.0,47.0,2490.0,369.0,133.0,236.0,258.0,238.0,284.0,218.0,1262.0,226.0,2.0,87.0,663.0,11.0,190.0,12.0,"{""type"":""Point"",""coordinates"":[95.92529663699109,18.996488402949048]}"
00000000000000000afb,Katha,Katha,767000.0,2656000,9.14159911302378,151.6720441,N2656000E767000,2015,46,257.0,114.0,48.0,2473.0,373.0,138.0,235.0,261.0,242.0,288.0,222.0,1267.0,228.0,2.0,88.0,672.0,12.0,187.0,13.0,"{""type"":""Point"",""coordinates"":[95.9256132331659,19.014543303114447]}"
00000000000000000afc,Katha,Katha,770000.0,2656000,8.54094796248927,123.409,N2656000E770000,2015,46,258.0,113.0,47.0,2487.0,373.0,137.0,236.0,262.0,242.0,288.0,222.0,1255.0,225.0,2.0,88.0,663.0,12.0,186.0,13.0,"{""type"":""Point"",""coordinates"":[95.92592982934069,19.032593744178797]}"
00000000000000000afd,Katha,Katha,776000.0,2656000,7.04266440841668,118.4653689,N2656000E776000,2015,46,256.0,113.0,47.0,2484.0,371.0,135.0,236.0,260.0,240.0,286.0,221.0,1229.0,218.0,2.0,87.0,641.0,11.0,186.0,12.0,"{""type"":""Point"",""coordinates"":[95.92624642551546,19.050644185243144]}"
00000000000000000b0d,Katha,Katha,757999.0,2658000,12.8452857416397,176.60631,N2658000E757999,2015,46,261.0,114.0,47.0,2578.0,376.0,137.0,239.0,265.0,243.0,291.0,223.0,1095.0,186.0,2.0,84.0,545.0,12.0,178.0,12.0,"{""type"":""Point"",""coordinates"":[95.93136101442377,19.33946461957589]}"
00000000000000000b0e,Katha,Katha,760000.0,2658000,14.5175794314772,191.7597512,N2658000E760000,2015,46,263.0,114.0,47.0,2592.0,378.0,138.0,240.0,267.0,245.0,294.0,225.0,1088.0,186.0,2.0,85.0,544.0,12.0,178.0,12.0,"{""type"":""Point"",""coordinates"":[95.93200758407653,19.375565501704585]}"
00000000000000000b0f,Katha,Katha,770000.0,2658000,17.4056901687841,229.960204,N2658000E770000,2015,46,262.0,115.0,47.0,2589.0,378.0,138.0,240.0,267.0,245.0,294.0,225.0,1084.0,184.0,2.0,84.0,541.0,12.0,179.0,12.0,"{""type"":""Point"",""coordinates"":[95.9323286393524,19.393615942768935]}"
00000000000000000b10,Katha,Katha,772000.0,2658000,24.5022147892093,291.3258889,N2658000E772000,2015,46,262.0,114.0,47.0,2584.0,378.0,138.0,240.0,267.0,244.0,293.0,225.0,1078.0,183.0,2.0,84.0,537.0,12.0,179.0,12.0,"{""type"":""Point"",""coordinates"":[95.93265415372927,19.41166638383329]}"
00000000000000000b17,Katha,Katha,782000.0,2659000,20.5634893602062,242.3706715,N2659000E782000,2015,46,253.0,113.0,48.0,2351.0,369.0,136.0,233.0,256.0,239.0,283.0,221.0,1583.0,313.0,2.0,95.0,907.0,11.0,224.0,14.0,"{""type"":""Point"",""coordinates"":[95.91768049239181,18.55420354676091]}"
00000000000000000b20,Katha,Katha,760000.0,2660000,26.5163278003172,320.6173645,N2660000E760000,2015,46,255.0,113.0,48.0,2359.0,371.0,138.0,233.0,257.0,241.0,285.0,222.0,1541.0,301.0,2.0,94.0,877.0,11.0,218.0,14.0,"{""type"":""Point"",""coordinates"":[95.91896917259625,18.62640085191726]}"
00000000000000000b30,Katha,Katha,758000.0,2662000,23.6207420703524,281.4146242,N2662000E758000,2015,46,262.0,113.0,48.0,2226.0,377.0,145.0,232.0,263.0,248.0,290.0,231.0,1925.0,407.0,1.0,100.0,1175.0,9.0,250.0,15.0,"{""type"":""Point"",""coordinates"":[95.93014367983619,18.192904883905456]}"
00000000000000000b31,Katha,Katha,766000.0,2662000,18.3591605648945,286.8133853,N2662000E766000,2015,46,263.0,113.0,48.0,2281.0,379.0,145.0,234.0,264.0,248.0,292.0,231.0,1965.0,418.0,1.0,101.0,1205.0,10.0,252.0,16.0,"{""type"":""Point"",""coordinates"":[95.92959075130557,18.157655690077963]}"
00000000000000000b32,Katha,Katha,768000.0,2662000,17.6435209201479,244.3744404,N2662000E768000,2015,46,262.0,112.0,48.0,2130.0,376.0,144.0,232.0,263.0,248.0,289.0,232.0,2179.0,488.0,1.0,104.0,1381.0,9.0,251.0,18.0,"{""type"":""Point"",""coordinates"":[95.92423983004142,17.831218279258355]}"
00000000000000000b33,Katha,Katha,774000.0,2662000,24.8700518519913,285.3084023,N2662000E774000,2015,46,256.0,113.0,48.0,2398.0,371.0,138.0,233.0,258.0,242.0,286.0,223.0,1483.0,285.0,2.0,93.0,833.0,11.0,211.0,13.0,"{""type"":""Point"",""coordinates"":[95.93950333294737,18.73368236416211]}"
00000000000000000b34,Katha,Katha,779000.0,2662000,25.3841249837573,252.3121574,N2662000E779000,2015,46,265.0,112.0,48.0,2190.0,381.0,148.0,233.0,266.0,251.0,293.0,234.0,2198.0,485.0,1.0,104.0,1387.0,8.0,257.0,17.0,"{""type"":""Point"",""coordinates"":[95.92584956552172,17.922576341641356]}"
00000000000000000b35,Katha,Katha,785000.0,2662000,9.91471587370365,147.6460614,N2662000E785000,2015,46,267.0,112.0,47.0,2183.0,383.0,149.0,234.0,268.0,252.0,295.0,236.0,2288.0,520.0,0.0,105.0,1466.0,7.0,254.0,17.0,"{""type"":""Point"",""coordinates"":[95.92378500173396,17.79588436251085]}"
00000000000000000b36,Katha,Katha,786000.0,2662000,16.9503638842891,207.5094499,N2662000E786000,2015,46,260.0,113.0,48.0,2276.0,376.0,143.0,233.0,261.0,246.0,289.0,229.0,1842.0,384.0,2.0,99.0,1110.0,11.0,245.0,16.0,"{""type"":""Point"",""coordinates"":[95.93189610655018,18.283870545395754]}"
00000000000000000b37,Katha,Katha,754000.0,2662002,5.94732249277867,81.78499882,N2662002E754000,2015,46,249.0,113.0,48.0,2314.0,364.0,132.0,232.0,251.0,235.0,279.0,217.0,1546.0,302.0,2.0,93.0,871.0,12.0,223.0,15.0,"{""type"":""Point"",""coordinates"":[95.93709541837852,18.590059178331664]}"
00000000000000000b38,Katha,Katha,776000.0,2663000,33.9270814227007,390.3276537,N2663000E776000,2015,46,266.0,113.0,48.0,2203.0,382.0,149.0,233.0,268.0,252.0,294.0,235.0,2163.0,472.0,1.0,103.0,1357.0,9.0,258.0,17.0,"{""type"":""Point"",""coordinates"":[95.92681719045032,17.976745501238614]}"
