"","Plot_names","EAST","NORTH","Year","District","Township"
"383","N1947000E203000",203000,1947000,2012,"Bago","Bago"
"384","N1947000E219000",219000,1947000,2012,"Bago","Bago"
"385","N1948999E201000",201000,1948999,2012,"Bago","Bago"
"386","N1949000E209000",209000,1949000,2012,"Bago","Bago"
"387","N1949000E217000",217000,1949000,2012,"Bago","Bago"
"388","N1949000E223000",223000,1949000,2012,"Bago","Bago"
"389","N1949005E205000",205000,1949005,2012,"Bago","Bago"
"390","N195000E2039000",2039000,195000,2010,"Taunggoo","Phyu"
"391","N195000E2041000",2041000,195000,2010,"Taunggoo","Phyu"
"392","N195000E2043000",2043000,195000,2010,"Taunggoo","Phyu"
"393","N195000E2045000",2045000,195000,2010,"Taunggoo","Phyu"
"394","N195000E2047000",2047000,195000,2010,"Taunggoo","Phyu"
"395","N195000E2049000",2049000,195000,2010,"Taunggoo","Phyu"
"396","N195000E2053000",2053000,195000,2010,"Taunggoo","Phyu"
"397","N195000E2055000",2055000,195000,2010,"Taunggoo","Phyu"
"398","N195000E2057000",2057000,195000,2010,"Taunggoo","Phyu"
"399","N195000E2059000",2059000,195000,2010,"Taunggoo","Phyu"
"400","N195000E2061000",2061000,195000,2010,"Taunggoo","Phyu"
"401","N195000E2063000",2063000,195000,2010,"Taunggoo","Phyu"
"402","N195000E2065000",2065000,195000,2010,"Taunggoo","Phyu"
"403","N195000E2067000",2067000,195000,2010,"Taunggoo","Phyu"
"404","N195000E2069000",2069000,195000,2010,"Taunggoo","Phyu"
"405","N195000E2073000",2073000,195000,2010,"Taunggoo","Oktwin"
"406","N195000E2075000",2075000,195000,2010,"Taunggoo","Oktwin"
"407","N195000E2077000",2077000,195000,2010,"Taunggoo","Oktwin"
"408","N195000E2079000",2079000,195000,2010,"Taunggoo","Oktwin"
"409","N195000E2081000",2081000,195000,2010,"Taunggoo","Oktwin"
"410","N195000E2083000",2083000,195000,2010,"Taunggoo","Oktwin"
"411","N195000E2085000",2085000,195000,2010,"Taunggoo","Oktwin"
"412","N195000E2087000",2087000,195000,2010,"Taunggoo","Oktwin"
"413","N195000E2089000",2089000,195000,2010,"Taunggoo","Oktwin"
"414","N195000E2091000",2091000,195000,2010,"Taunggoo","Taunggoo"
"415","N195000E2093000",2093000,195000,2010,"Taunggoo","Taunggoo"
"416","N195000E2097000",2097000,195000,2010,"Taunggoo","Taunggoo"
"417","N195000E2101000",2101000,195000,2010,"Taunggoo","Taunggoo"
"418","N195000E2103000",2103000,195000,2010,"Taunggoo","Taunggoo"
"419","N195000E2107000",2107000,195000,2010,"Taunggoo","Taunggoo"
"420","N195000E2109000",2109000,195000,2010,"Taunggoo","Taunggoo"
"421","N195000E2115000",2115000,195000,2010,"Taunggoo","Yedashe"
"422","N195000E2117000",2117000,195000,2010,"Taunggoo","Yedashe"
"423","N195000E2119000",2119000,195000,2010,"Taunggoo","Yedashe"
"424","N195000E2125000",2125000,195000,2010,"Taunggoo","Yedashe"
"425","N195000E2127000",2127000,195000,2010,"Taunggoo","Yedashe"
"426","N195000E2129000",2129000,195000,2010,"Taunggoo","Yedashe"
"427","N195000E2131000",2131000,195000,2010,"Taunggoo","Yedashe"
"428","N195000E2135000",2135000,195000,2010,"Taunggoo","Yedashe"
"429","N195000E2143000",2143000,195000,2010,"Taunggoo","Yedashe"
"430","N195000E2145000",2145000,195000,2010,"Taunggoo","Yedashe"
"431","N195000E2147000",2147000,195000,2010,"Taunggoo","Yedashe"
"432","N195000E2149000",2149000,195000,2010,"Taunggoo","Yedashe"
"433","N195000E2195000",2195000,195000,2010,"Taunggoo","Taunggoo"
"434","N195005E2133001",2133001,195005,2010,"Taunggoo","Yedashe"
"435","N1950999E199005",199005,1950999,2012,"Bago","Bago"
"436","N1951000E209000",209000,1951000,2012,"Bago","Bago"
"437","N1951000E219000",219000,1951000,2012,"Bago","Bago"
"438","N1951000E223000",223000,1951000,2012,"Bago","Bago"
"439","N1951000E227000",227000,1951000,2012,"Bago","Bago"
"440","N1951000E229000",229000,1951000,2012,"Bago","Bago"
"441","N1952673E228976",228976,1952673,2012,"Bago","Bago"
"442","N1952900E216900",216900,1952900,2012,"Bago","Bago"
"443","N1952995E203005",203005,1952995,2012,"Bago","Bago"
"444","N1952996E227004",227004,1952996,2012,"Bago","Bago"
"445","N1952997E221999",221999,1952997,2012,"Bago","Bago"
"446","N1952999E199005",199005,1952999,2012,"Bago","Bago"
"447","N1953005E200999",200999,1953005,2012,"Bago","Bago"
"448","N1953616E225376",225376,1953616,2012,"Bago","Bago"
"449","N1954990E196996",196996,1954990,2012,"Bago","Bago"
"450","N1954993E216990",216990,1954993,2012,"Bago","Bago"
"451","N1954996E209003",209003,1954996,2012,"Bago","Bago"
"452","N1954998E200989",200989,1954998,2012,"Bago","Bago"
"453","N1954998E214999",214999,1954998,2012,"Bago","Bago"
"454","N1954999E203005",203005,1954999,2012,"Bago","Bago"
"455","N1955000E210999",210999,1955000,2012,"Bago","Bago"
"456","N1955000E213000",213000,1955000,2012,"Bago","Bago"
"457","N1955000E227000",227000,1955000,2012,"Bago","Bago"
"458","N1955005E198939",198939,1955005,2012,"Bago","Bago"
"459","N1955008E204999",204999,1955008,2012,"Bago","Bago"
"460","N1955011E218991",218991,1955011,2012,"Bago","Bago"
"461","N1955040E225101",225101,1955040,2012,"Bago","Bago"
"462","N1955064E223013",223013,1955064,2012,"Bago","Bago"
"463","N1955087E221006",221006,1955087,2012,"Bago","Bago"
"464","N195557E2006182",2006182,195557,2011,"Thayarwaddy","Letpadan"
"465","N1956971E206999",206999,1956971,2012,"Bago","Bago"
"466","N1956994E228996",228996,1956994,2012,"Bago","Bago"
"467","N1956995E197005",197005,1956995,2012,"Bago","Bago"
"468","N1956999E200993",200993,1956999,2012,"Bago","Bago"
"469","N1956999E204992",204992,1956999,2012,"Bago","Bago"
"470","N1957000E213000",213000,1957000,2012,"Bago","Bago"
"471","N1957000E216998",216998,1957000,2012,"Bago","Bago"
"472","N1957000E219008",219008,1957000,2012,"Bago","Bago"
"473","N1957003E198999",198999,1957003,2012,"Bago","Bago"
"474","N1957005E202999",202999,1957005,2012,"Bago","Bago"
"475","N1958473E228989",228989,1958473,2012,"Bago","Daik U"
"476","N1958502E214500",214500,1958502,2012,"Bago","Bago"
"477","N1958996E194999",194999,1958996,2012,"Bago","Bago"
"478","N1958999E197005",197005,1958999,2012,"Bago","Bago"
"479","N1959005E198943",198943,1959005,2012,"Bago","Bago"
"480","N195976E2002006",2002006,195976,2011,"Thayarwaddy","Letpadan"
"481","N195987E1994003",1994003,195987,2011,"Thayarwaddy","Letpadan"
"482","N195988E1995996",1995996,195988,2011,"Thayarwaddy","Letpadan"
"483","N195991E2004009",2004009,195991,2011,"Thayarwaddy","Letpadan"
"484","N196001E1989994",1989994,196001,2011,"Thayarwaddy","Letpadan"
"485","N196002E1992002",1992002,196002,2011,"Thayarwaddy","Letpadan"
"486","N196009E1998092",1998092,196009,2011,"Thayarwaddy","Letpadan"
"487","N196012E1999985",1999985,196012,2011,"Thayarwaddy","Letpadan"
"488","N1960988E226959",226959,1960988,2012,"Bago","Daik U"
"489","N1960990E204995",204995,1960990,2012,"Bago","Bago"
"490","N1960993E195000",195000,1960993,2012,"Bago","Bago"
"491","N1960995E202999",202999,1960995,2012,"Bago","Bago"
"492","N1960997E207003",207003,1960997,2012,"Bago","Bago"
"493","N1960998E209003",209003,1960998,2012,"Bago","Bago"
"494","N1960999E199005",199005,1960999,2012,"Bago","Bago"
"495","N1961000E229000",229000,1961000,2012,"Bago","Daik U"
"496","N1961005E196999",196999,1961005,2012,"Bago","Bago"
"497","N1961005E200999",200999,1961005,2012,"Bago","Bago"
"498","N1962978E229977",229977,1962978,2012,"Bago","Daik U"
"499","N1962986E192899",192899,1962986,2012,"Bago","Bago"
"500","N1962988E226984",226984,1962988,2012,"Bago","Daik U"
"501","N1962996E215002",215002,1962996,2012,"Bago","Bago"
"502","N1962999E195000",195000,1962999,2012,"Bago","Bago"
"503","N1963000E201000",201000,1963000,2012,"Bago","Bago"
"504","N1963000E205000",205000,1963000,2012,"Bago","Bago"
"505","N1963000E207000",207000,1963000,2012,"Bago","Bago"
"506","N1963001E209002",209002,1963001,2012,"Bago","Bago"
"507","N1963001E230999",230999,1963001,2012,"Bago","Daik U"
"508","N1963005E196999",196999,1963005,2012,"Bago","Bago"
"509","N1963005E199000",199000,1963005,2012,"Bago","Bago"
"510","N1963005E201005",201005,1963005,2012,"Bago","Bago"
"511","N1964984E226939",226939,1964984,2012,"Bago","Daik U"
"512","N1964989E222988",222988,1964989,2012,"Bago","Daik U"
"513","N1964994E233004",233004,1964994,2012,"Bago","Daik U"
"514","N1964999E213000",213000,1964999,2012,"Bago","Bago"
"515","N1964999E215000",215000,1964999,2012,"Bago","Bago"
"516","N1965000E197000",197000,1965000,2012,"Bago","Bago"
"517","N1965000E199000",199000,1965000,2012,"Bago","Bago"
"518","N1965000E201000",201000,1965000,2012,"Bago","Bago"
"519","N1965000E225000",225000,1965000,2012,"Bago","Daik U"
"520","N1965005E192999",192999,1965005,2012,"Bago","Bago"
"521","N1965005E194999",194999,1965005,2012,"Bago","Bago"
"522","N1966978E226976",226976,1966978,2012,"Bago","Daik U"
"523","N1966987E208980",208980,1966987,2012,"Bago","Bago"
"524","N1967000E193000",193000,1967000,2012,"Bago","Bago"
"525","N1967000E195000",195000,1967000,2012,"Bago","Bago"
"526","N1967000E199000",199000,1967000,2012,"Bago","Bago"
"527","N1967000E205000",205000,1967000,2012,"Bago","Bago"
"528","N1967000E207000",207000,1967000,2012,"Bago","Bago"
"529","N1967000E229000",229000,1967000,2012,"Bago","Daik U"
"530","N1967001E233009",233009,1967001,2012,"Bago","Daik U"
"531","N1967002E214999",214999,1967002,2012,"Bago","Bago"
"532","N1967005E231041",231041,1967005,2012,"Bago","Daik U"
"533","N1968989E226978",226978,1968989,2012,"Bago","Daik U"
"534","N1968993E211000",211000,1968993,2012,"Bago","Bago"
"535","N1968995E217006",217006,1968995,2012,"Bago","Bago"
"536","N1968997E211002",211002,1968997,2012,"Bago","Bago"
"537","N1968998E212998",212998,1968998,2012,"Bago","Bago"
"538","N1968999E228968",228968,1968999,2012,"Bago","Daik U"
"539","N1969000E191000",191000,1969000,2012,"Bago","Bago"
"540","N1969000E193000",193000,1969000,2012,"Bago","Bago"
"541","N1969000E195000",195000,1969000,2012,"Bago","Bago"
"542","N1969000E197000",197000,1969000,2012,"Bago","Bago"
"543","N1969000E201000",201000,1969000,2012,"Bago","Bago"
"544","N1969000E203000",203000,1969000,2012,"Bago","Bago"
"545","N1969000E205000",205000,1969000,2012,"Bago","Bago"
"546","N1969000E207000",207000,1969000,2012,"Bago","Bago"
"547","N1969000E233000",233000,1969000,2012,"Bago","Daik U"
"548","N197000E2041000",2041000,197000,2010,"Taunggoo","Phyu"
"549","N197000E2043000",2043000,197000,2010,"Taunggoo","Phyu"
"550","N197000E2045000",2045000,197000,2010,"Taunggoo","Phyu"
"551","N197000E2047000",2047000,197000,2010,"Taunggoo","Phyu"
"552","N197000E2049000",2049000,197000,2010,"Taunggoo","Phyu"
"553","N197000E2051000",2051000,197000,2010,"Taunggoo","Phyu"
"554","N197000E2053000",2053000,197000,2010,"Taunggoo","Phyu"
"555","N197000E2055000",2055000,197000,2010,"Taunggoo","Phyu"
"556","N197000E2057000",2057000,197000,2010,"Taunggoo","Phyu"
"557","N197000E2059000",2059000,197000,2010,"Taunggoo","Phyu"
"558","N197000E2061000",2061000,197000,2010,"Taunggoo","Phyu"
"559","N197000E2063000",2063000,197000,2010,"Taunggoo","Phyu"
"560","N197000E2065000",2065000,197000,2010,"Taunggoo","Phyu"
"561","N197000E2067000",2067000,197000,2010,"Taunggoo","Phyu"
"562","N197000E2069000",2069000,197000,2010,"Taunggoo","Phyu"
"563","N197000E2071000",2071000,197000,2010,"Taunggoo","Phyu"
"564","N197000E2073000",2073000,197000,2010,"Taunggoo","Phyu"
"565","N197000E2075000",2075000,197000,2010,"Taunggoo","Oktwin"
"566","N197000E2077000",2077000,197000,2010,"Taunggoo","Oktwin"
"567","N197000E2079000",2079000,197000,2010,"Taunggoo","Oktwin"
"568","N197000E2081000",2081000,197000,2010,"Taunggoo","Oktwin"
"569","N197000E2083000",2083000,197000,2010,"Taunggoo","Oktwin"
"570","N197000E2085000",2085000,197000,2010,"Taunggoo","Oktwin"
"571","N197000E2087000",2087000,197000,2010,"Taunggoo","Oktwin"
"572","N197000E2089000",2089000,197000,2010,"Taunggoo","Taunggoo"
"573","N197000E2091000",2091000,197000,2010,"Taunggoo","Taunggoo"
"574","N197000E2093000",2093000,197000,2010,"Taunggoo","Taunggoo"
"575","N197000E2095000",2095000,197000,2010,"Taunggoo","Taunggoo"
"576","N197000E2097000",2097000,197000,2010,"Taunggoo","Taunggoo"
"577","N197000E2101000",2101000,197000,2010,"Taunggoo","Taunggoo"
"578","N197000E2103000",2103000,197000,2010,"Taunggoo","Taunggoo"
"579","N197000E2105000",2105000,197000,2010,"Taunggoo","Taunggoo"
"580","N197000E2107000",2107000,197000,2010,"Taunggoo","Taunggoo"
"581","N197000E2111000",2111000,197000,2010,"Taunggoo","Taunggoo"
"582","N197000E2115000",2115000,197000,2010,"Taunggoo","Yedashe"
"583","N197000E2119000",2119000,197000,2010,"Taunggoo","Yedashe"
"584","N197000E2121000",2121000,197000,2010,"Taunggoo","Yedashe"
"585","N197000E2123000",2123000,197000,2010,"Taunggoo","Yedashe"
"586","N197000E2125000",2125000,197000,2010,"Taunggoo","Yedashe"
"587","N197000E2135000",2135000,197000,2010,"Taunggoo","Yedashe"
"588","N197000E2141000",2141000,197000,2010,"Taunggoo","Yedashe"
"589","N197000E2143000",2143000,197000,2010,"Taunggoo","Yedashe"
"590","N197000E2145000",2145000,197000,2010,"Taunggoo","Yedashe"
"591","N197000E2147000",2147000,197000,2010,"Taunggoo","Yedashe"
"592","N197000E2149000",2149000,197000,2010,"Taunggoo","Yedashe"
"593","N1970998E229001",229001,1970998,2012,"Bago","Daik U"
"594","N1971000E191000",191000,1971000,2012,"Bago","Bago"
"595","N1971000E193000",193000,1971000,2012,"Bago","Bago"
"596","N1971000E195000",195000,1971000,2012,"Bago","Bago"
"597","N1971000E197000",197000,1971000,2012,"Bago","Bago"
"598","N1971000E199000",199000,1971000,2012,"Bago","Bago"
"599","N1971000E201000",201000,1971000,2012,"Bago","Bago"
"600","N1971000E203000",203000,1971000,2012,"Bago","Bago"
"601","N1971000E205000",205000,1971000,2012,"Bago","Bago"
"602","N1971000E207000",207000,1971000,2012,"Bago","Bago"
"603","N1971000E216997",216997,1971000,2012,"Bago","Bago"
"604","N1971000E225000",225000,1971000,2012,"Bago","Daik U"
"605","N1971000E227000",227000,1971000,2012,"Bago","Daik U"
"606","N1971002E215002",215002,1971002,2012,"Bago","Bago"
"607","N1971015E231028",231028,1971015,2012,"Bago","Daik U"
"608","N1971018E212973",212973,1971018,2012,"Bago","Bago"
"609","N1972004E231005",231005,1972004,2012,"Bago","Daik U"
"610","N1972979E226986",226986,1972979,2012,"Bago","Daik U"
"611","N1972982E224985",224985,1972982,2012,"Bago","Daik U"
"612","N1972997E212998",212998,1972997,2012,"Bago","Bago"
"613","N1972998E229005",229005,1972998,2012,"Bago","Daik U"
"614","N1973000E191000",191000,1973000,2012,"Bago","Bago"
"615","N1973000E193000",193000,1973000,2012,"Bago","Bago"
"616","N1973000E195000",195000,1973000,2012,"Bago","Bago"
"617","N1973000E197000",197000,1973000,2012,"Bago","Bago"
"618","N1973000E199000",199000,1973000,2012,"Bago","Bago"
"619","N1973000E201000",201000,1973000,2012,"Bago","Bago"
"620","N1973000E203000",203000,1973000,2012,"Bago","Bago"
"621","N1973000E205000",205000,1973000,2012,"Bago","Bago"
"622","N1973000E207000",207000,1973000,2012,"Bago","Bago"
"623","N1973005E209001",209001,1973005,2012,"Bago","Bago"
"624","N1974951E232925",232925,1974951,2012,"Bago","Daik U"
"625","N1974970E224986",224986,1974970,2012,"Bago","Daik U"
"626","N1974976E222986",222986,1974976,2012,"Bago","Daik U"
"627","N1974992E228999",228999,1974992,2012,"Bago","Daik U"
"628","N1974999E218998",218998,1974999,2012,"Bago","Bago"
"629","N1975000E191000",191000,1975000,2012,"Bago","Bago"
"630","N1975000E193000",193000,1975000,2012,"Bago","Bago"
"631","N1975000E195000",195000,1975000,2012,"Bago","Bago"
"632","N1975000E199000",199000,1975000,2012,"Bago","Bago"
"633","N1975000E201000",201000,1975000,2012,"Bago","Bago"
"634","N1975000E203000",203000,1975000,2012,"Bago","Bago"
"635","N1975000E205000",205000,1975000,2012,"Bago","Bago"
"636","N1975000E207000",207000,1975000,2012,"Bago","Bago"
"637","N1975000E210998",210998,1975000,2012,"Bago","Bago"
"638","N1975041E231023",231023,1975041,2012,"Bago","Daik U"
"639","N1976970E218998",218998,1976970,2012,"Bago","Daik U"
"640","N1976984E226968",226968,1976984,2012,"Bago","Daik U"
"641","N1976988E220988",220988,1976988,2012,"Bago","Daik U"
"642","N1976989E222988",222988,1976989,2012,"Bago","Daik U"
"643","N1977000E191000",191000,1977000,2012,"Bago","Bago"
"644","N1977000E195000",195000,1977000,2012,"Bago","Bago"
"645","N1977000E205000",205000,1977000,2012,"Bago","Bago"
"646","N1977000E207000",207000,1977000,2012,"Bago","Bago"
"647","N1977000E208000",208000,1977000,2012,"Bago","Bago"
"648","N1977000E212998",212998,1977000,2012,"Bago","Bago"
"649","N1977000E225000",225000,1977000,2012,"Bago","Daik U"
"650","N1977000E232970",232970,1977000,2012,"Bago","Daik U"
"651","N1977005E230955",230955,1977005,2012,"Bago","Daik U"
"652","N197804E2004684",2004684,197804,2011,"Thayarwaddy","Letpadan"
"653","N1978786E224986",224986,1978786,2012,"Bago","Daik U"
"654","N1978968E220969",220969,1978968,2012,"Bago","Daik U"
"655","N1978968E228978",228978,1978968,2012,"Bago","Daik U"
"656","N1978981E218992",218992,1978981,2012,"Bago","Daik U"
"657","N1978988E222982",222982,1978988,2012,"Bago","Daik U"
"658","N1979000E189000",189000,1979000,2012,"Bago","Bago"
"659","N1979000E191000",191000,1979000,2012,"Bago","Bago"
"660","N1979000E193000",193000,1979000,2012,"Bago","Bago"
"661","N1979000E197000",197000,1979000,2012,"Bago","Bago"
"662","N1979000E203000",203000,1979000,2012,"Bago","Bago"
"663","N1979000E205000",205000,1979000,2012,"Bago","Bago"
"664","N1979000E207000",207000,1979000,2012,"Bago","Bago"
"665","N1979000E208999",208999,1979000,2012,"Bago","Bago"
"666","N197997E2000017",2000017,197997,2011,"Thayarwaddy","Letpadan"
"667","N197998E1998009",1998009,197998,2011,"Thayarwaddy","Letpadan"
"668","N198000E1989999",1989999,198000,2011,"Thayarwaddy","Letpadan"
"669","N198000E1992000",1992000,198000,2011,"Thayarwaddy","Letpadan"
"670","N198000E1995978",1995978,198000,2011,"Thayarwaddy","Letpadan"
"671","N198009E2002016",2002016,198009,2011,"Thayarwaddy","Letpadan"
"672","N198028E1993997",1993997,198028,2011,"Thayarwaddy","Letpadan"
"673","N1980903E210900",210900,1980903,2012,"Bago","Bago"
"674","N1980972E226965",226965,1980972,2012,"Bago","Daik U"
"675","N1980980E224982",224982,1980980,2012,"Bago","Daik U"
"676","N1980988E223003",223003,1980988,2012,"Bago","Daik U"
"677","N1980990E230975",230975,1980990,2012,"Bago","Daik U"
"678","N1981000E189000",189000,1981000,2012,"Bago","Bago"
"679","N1981000E193000",193000,1981000,2012,"Bago","Bago"
"680","N1981000E195000",195000,1981000,2012,"Bago","Bago"
"681","N1981000E203000",203000,1981000,2012,"Bago","Bago"
"682","N1981000E205000",205000,1981000,2012,"Bago","Bago"
"683","N1981000E214999",214999,1981000,2012,"Bago","Bago"
"684","N1981000E217000",217000,1981000,2012,"Bago","Kyauktaga"
"685","N1981000E219000",219000,1981000,2012,"Bago","Kyauktaga"
"686","N1981004E209001",209001,1981004,2012,"Bago","Bago"
"687","N1982502E216500",216500,1982502,2012,"Bago","Bago"
"688","N1982804E214800",214800,1982804,2012,"Bago","Bago"
"689","N1982903E210900",210900,1982903,2012,"Bago","Bago"
"690","N1982951E232956",232956,1982951,2012,"Bago","Daik U"
"691","N1982953E208950",208950,1982953,2012,"Bago","Bago"
"692","N1982961E228995",228995,1982961,2012,"Bago","Daik U"
"693","N1982987E220968",220968,1982987,2012,"Bago","Daik U"
"694","N1982988E224982",224982,1982988,2012,"Bago","Daik U"
"695","N1982999E228999",228999,1982999,2012,"Bago","Daik U"
"696","N1983000E189000",189000,1983000,2012,"Bago","Bago"
"697","N1983000E193000",193000,1983000,2012,"Bago","Bago"
"698","N1983000E195000",195000,1983000,2012,"Bago","Bago"
"699","N1983000E197000",197000,1983000,2012,"Bago","Bago"
"700","N1983000E203000",203000,1983000,2012,"Bago","Bago"
"701","N1983000E207000",207000,1983000,2012,"Bago","Bago"
"702","N1983000E219000",219000,1983000,2012,"Bago","Kyauktaga"
"703","N1984208E214200",214200,1984208,2012,"Bago","Bago"
"704","N1984805E212800",212800,1984805,2012,"Bago","Bago"
"705","N1984907E208900",208900,1984907,2012,"Bago","Bago"
"706","N1984982E226475",226475,1984982,2012,"Bago","Daik U"
"707","N1984985E228995",228995,1984985,2012,"Bago","Daik U"
"708","N1984989E231029",231029,1984989,2012,"Bago","Daik U"
"709","N1984998E210993",210993,1984998,2012,"Bago","Bago"
"710","N1985000E193000",193000,1985000,2012,"Bago","Bago"
"711","N1985000E195000",195000,1985000,2012,"Bago","Bago"
"712","N1985000E197000",197000,1985000,2012,"Bago","Bago"
"713","N1985000E199000",199000,1985000,2012,"Bago","Bago"
"714","N1985000E201000",201000,1985000,2012,"Bago","Bago"
"715","N1985000E203000",203000,1985000,2012,"Bago","Bago"
